Date,Open,High,Low,Close,Adj Close,Volume
2017-05-17,196.740005,196.740005,194.720001,194.83999599999999,193.725723,1881800
2017-05-18,194.5,195.820007,193.53999299999998,195.240005,194.123444,1929000
2017-05-19,196.300003,196.300003,194.449997,195.800003,194.680252,1894700
2017-05-22,196.350006,198.669998,196.350006,198.509995,197.374741,1835900
2017-05-23,198.729996,198.970001,197.520004,197.729996,196.599197,1514200
2017-05-24,198.490005,198.529999,197.279999,197.490005,196.36058,1206400
2017-05-25,198.41000400000001,199.610001,197.75,199.53999299999998,198.398849,1508000
2017-05-26,199.139999,200.690002,198.970001,200.669998,199.522385,1410600
2017-05-30,200.309998,203.029999,199.96000700000002,202.440002,201.282272,2171100
2017-05-31,202.729996,204.470001,202.270004,204.470001,203.300659,3096800
2017-06-01,204.25,204.899994,203.679993,204.350006,203.181351,2352700
2017-06-02,205.059998,207.389999,204.78999299999998,206.699997,205.517899,1831900
2017-06-05,206.770004,207.330002,206.220001,206.220001,205.040649,1253100
2017-06-06,206.009995,206.66000400000001,205.41000400000001,205.41000400000001,204.235291,1458800
2017-06-07,205.729996,205.869995,204.100006,205.009995,203.83757,1885600
2017-06-08,205.009995,206.029999,204.08999599999999,205.940002,204.76225300000002,2441400
2017-06-09,206.0,206.970001,205.639999,206.929993,205.74658200000002,1893100
2017-06-12,206.929993,208.419998,205.5,207.389999,206.20396399999998,2388200
2017-06-13,207.580002,209.669998,207.559998,209.110001,207.914124,1688800
2017-06-14,209.77999900000003,210.789993,209.529999,210.00999500000003,208.808975,1585300
2017-06-15,209.5,211.32000699999998,209.440002,211.289993,210.08165,1594100
2017-06-16,211.729996,213.460007,211.440002,213.24000499999997,212.020508,3420600
2017-06-19,214.0,214.0,212.69999700000002,213.36000099999998,212.13981600000002,1667600
2017-06-20,213.44999700000002,214.57000699999998,213.05000299999998,213.36000099999998,212.13981600000002,1531200
2017-06-21,214.020004,214.020004,212.08999599999999,212.86000099999998,211.642685,1812900
2017-06-22,212.729996,213.11999500000002,212.08999599999999,212.22000099999997,211.006332,1400400
2017-06-23,212.0,213.169998,211.710007,212.899994,211.68244900000002,1584900
2017-06-26,212.789993,213.47000099999997,212.309998,212.61000099999998,211.394104,1352100
2017-06-27,212.0,212.5,209.380005,209.77999900000003,208.580292,2240200
2017-06-28,210.77999900000003,211.17999300000002,210.08999599999999,210.61999500000002,209.415482,1542900
2017-06-29,211.05000299999998,211.05000299999998,207.080002,207.850006,206.66133100000002,1809900
2017-06-30,209.91000400000001,209.91000400000001,207.850006,208.190002,206.99938999999998,1770000
2017-07-03,209.139999,210.33999599999999,208.75,209.830002,208.630005,1040200
2017-07-05,210.0,210.24000499999997,209.41000400000001,209.75999500000003,208.560394,1065300
2017-07-06,209.050003,209.72000099999997,207.889999,208.020004,206.830368,1189900
2017-07-07,208.5,210.149994,208.050003,209.58999599999999,208.391373,1531000
2017-07-10,209.600006,211.74000499999997,208.990005,210.49000499999997,209.28624,1308400
2017-07-11,210.41000400000001,211.19999700000002,208.0,209.66000400000001,208.460983,1268100
2017-07-12,210.91000400000001,212.77999900000003,210.270004,211.30000299999998,210.09159900000003,1447900
2017-07-13,211.19999700000002,212.0,210.17999300000002,211.08999599999999,209.882797,1138800
2017-07-14,211.520004,212.24000499999997,210.63000499999998,211.770004,210.55891400000002,1062000
2017-07-17,212.19999700000002,212.19999700000002,210.58999599999999,211.67999300000002,210.46942099999998,1311300
2017-07-18,210.67999300000002,211.520004,210.30000299999998,211.309998,210.101532,1562600
2017-07-19,211.50999500000003,212.11000099999998,211.169998,212.100006,210.88702400000003,825300
2017-07-20,212.210007,213.41000400000001,212.059998,212.44999700000002,211.235016,1347400
2017-07-21,211.649994,211.83999599999999,209.479996,211.16000400000001,209.95240800000002,2246200
2017-07-24,211.19999700000002,211.66000400000001,210.0,210.0,208.799026,2165200
2017-07-25,202.649994,204.5,197.169998,199.389999,198.24971000000002,6593000
2017-07-26,200.449997,201.149994,198.550003,199.029999,197.89176899999998,2922100
2017-07-27,199.139999,200.559998,197.669998,200.050003,198.905945,2174500
2017-07-28,200.78999299999998,201.03999299999998,198.690002,199.720001,198.57782,1488000
2017-07-31,200.0,201.66000400000001,199.809998,201.169998,200.019531,1833600
2017-08-01,202.28999299999998,203.309998,201.759995,203.179993,202.01803600000002,2015100
2017-08-02,203.190002,205.600006,202.820007,205.41000400000001,204.235291,2029600
2017-08-03,205.91000400000001,207.639999,205.119995,207.619995,206.432632,2054200
2017-08-04,207.949997,208.610001,206.110001,207.649994,206.46246299999999,1522700
2017-08-07,207.899994,208.399994,206.679993,207.440002,206.253677,1172600
2017-08-08,206.830002,207.889999,205.690002,206.429993,205.249435,1856300
2017-08-09,206.690002,207.91000400000001,205.58999599999999,206.479996,205.299164,1622200
2017-08-10,205.619995,207.16000400000001,205.179993,206.229996,205.05058300000002,1571500
2017-08-11,206.850006,206.850006,205.630005,205.979996,204.802017,1452800
2017-08-14,206.66000400000001,207.630005,206.070007,207.369995,206.184067,1254200
2017-08-15,207.0,207.83999599999999,206.509995,207.179993,205.995148,1048500
2017-08-16,207.21000700000002,208.630005,206.619995,207.919998,206.730927,1704300
2017-08-17,207.78999299999998,208.119995,205.279999,205.350006,204.17562900000001,1396500
2017-08-18,205.350006,205.630005,203.449997,203.529999,202.366028,1838600
2017-08-21,203.800003,204.899994,203.009995,204.550003,203.380203,1567600
2017-08-22,205.199997,205.860001,204.630005,205.46000700000002,204.28500400000001,2091200
2017-08-23,204.050003,204.100006,202.320007,202.669998,202.669998,1267300
2017-08-24,203.889999,203.889999,201.96000700000002,202.119995,202.119995,1230800
2017-08-25,203.440002,203.449997,202.050003,202.130005,202.130005,1238100
2017-08-28,202.779999,203.270004,201.850006,202.46000700000002,202.46000700000002,1174700
2017-08-29,202.199997,203.080002,201.330002,202.919998,202.919998,991300
2017-08-30,202.919998,203.690002,202.0,203.690002,203.690002,1196200
2017-08-31,204.320007,204.619995,203.020004,204.320007,204.320007,1567900
2017-09-01,204.610001,204.91000400000001,203.229996,203.559998,203.559998,1413000
2017-09-05,202.25,202.529999,200.509995,200.979996,200.979996,1934500
2017-09-06,201.75,202.25,201.240005,202.050003,202.050003,2236200
2017-09-07,201.470001,204.71000700000002,201.470001,204.46000700000002,204.46000700000002,1701500
2017-09-08,204.350006,206.119995,203.16000400000001,205.690002,205.690002,1474000
2017-09-11,206.46000700000002,209.77999900000003,206.08999599999999,209.559998,209.559998,1806700
2017-09-12,209.91000400000001,210.960007,209.259995,209.639999,209.639999,1441200
2017-09-13,209.119995,210.289993,208.570007,209.490005,209.490005,1129600
2017-09-14,209.149994,211.91000400000001,208.740005,211.42999300000002,211.42999300000002,1984200
2017-09-15,212.58999599999999,214.11999500000002,210.66000400000001,213.350006,213.350006,3636400
2017-09-18,214.0,214.039993,212.57000699999998,213.75999500000003,213.75999500000003,1272400
2017-09-19,214.229996,214.649994,212.850006,213.559998,213.559998,1429700
2017-09-20,211.770004,212.600006,208.309998,210.50999500000003,210.50999500000003,2987200
2017-09-21,210.899994,211.61999500000002,210.24000499999997,210.440002,210.440002,1382400
2017-09-22,209.639999,211.30000299999998,209.279999,210.75999500000003,210.75999500000003,1493300
2017-09-25,210.979996,211.22000099999997,209.369995,210.729996,210.729996,1609200
2017-09-26,211.25999500000003,212.830002,210.92999300000002,211.02999900000003,211.02999900000003,1224600
2017-09-27,211.08999599999999,211.38000499999998,208.16000400000001,209.479996,209.479996,1865100
2017-09-28,208.300003,209.88000499999998,208.25,209.550003,209.550003,2092800
2017-09-29,209.059998,209.899994,208.729996,209.899994,209.899994,1632200
2017-10-02,210.729996,212.789993,210.02999900000003,212.75999500000003,212.75999500000003,1292100
2017-10-03,212.61999500000002,214.600006,211.38000499999998,214.57000699999998,214.57000699999998,1634900
2017-10-04,214.850006,216.940002,214.5,216.520004,216.520004,1636400
2017-10-05,216.49000499999997,217.61000099999998,215.899994,216.36999500000002,216.36999500000002,1740500
2017-10-06,216.0,216.539993,215.270004,216.520004,216.520004,1650800
2017-10-09,215.960007,217.210007,215.690002,216.67999300000002,216.67999300000002,1054600
2017-10-10,217.38000499999998,217.600006,216.55000299999998,216.75,216.75,1170900
2017-10-11,216.75,216.86000099999998,214.66000400000001,216.50999500000003,216.50999500000003,2052900
2017-10-12,216.600006,217.63999900000002,216.289993,217.58999599999999,217.58999599999999,1908000
2017-10-13,218.830002,219.75999500000003,216.80000299999998,217.72000099999997,217.72000099999997,1461600
2017-10-16,217.69999700000002,218.729996,217.19999700000002,218.72000099999997,218.72000099999997,1185200
2017-10-17,218.49000499999997,218.72000099999997,216.47000099999997,217.75,217.75,2150800
2017-10-18,217.520004,218.63999900000002,217.36999500000002,218.270004,218.270004,1413600
2017-10-19,218.49000499999997,219.25,217.47000099999997,219.24000499999997,219.24000499999997,1369000
2017-10-20,219.94999700000002,221.32000699999998,219.190002,221.32000699999998,221.32000699999998,1647800
2017-10-23,221.75999500000003,222.77999900000003,221.19999700000002,221.55000299999998,221.55000299999998,2161300
2017-10-24,229.0,238.899994,228.99000499999997,234.649994,234.649994,6508400
2017-10-25,235.00999500000003,237.940002,233.940002,237.67999300000002,237.67999300000002,4114500
2017-10-26,238.25999500000003,238.80000299999998,232.309998,232.940002,232.940002,3385000
2017-10-27,234.229996,234.94999700000002,232.55000299999998,234.74000499999997,234.74000499999997,2000400
2017-10-30,233.66000400000001,233.66000400000001,230.63999900000002,231.020004,231.020004,2722600
2017-10-31,231.38000499999998,231.600006,229.809998,230.190002,230.190002,1908200
2017-11-01,231.0,231.75999500000003,229.11000099999998,230.17999300000002,230.17999300000002,1389900
2017-11-02,230.24000499999997,232.80000299999998,229.55000299999998,232.229996,232.229996,1609500
2017-11-03,231.559998,232.580002,230.919998,232.22000099999997,232.22000099999997,1582700
2017-11-06,232.22000099999997,232.63000499999998,230.149994,230.309998,230.309998,1334700
2017-11-07,230.38000499999998,230.770004,229.13999900000002,230.05000299999998,230.05000299999998,1553600
2017-11-08,229.83999599999999,230.649994,229.38000499999998,229.830002,229.830002,1510200
2017-11-09,228.539993,229.399994,227.05000299999998,228.38999900000002,228.38999900000002,1575800
2017-11-10,227.47000099999997,228.440002,226.16000400000001,227.44999700000002,227.44999700000002,1295800
2017-11-13,226.729996,228.42999300000002,226.25999500000003,228.22000099999997,228.22000099999997,1765300
2017-11-14,228.13999900000002,229.960007,226.75,229.330002,229.330002,1393200
2017-11-15,228.07000699999998,228.50999500000003,226.039993,227.399994,227.399994,1512100
2017-11-16,227.789993,229.99000499999997,227.789993,229.419998,229.419998,1224800
2017-11-17,228.42999300000002,229.919998,227.74000499999997,229.36000099999998,229.36000099999998,1732100
